DateTimeUTC,temp_01ft,temp_05ft,temp_10ft,temp_40ft,temp_70ft
"2025-12-27 14:30:00","368.35157452"
"2025-12-27 14:45:00","55.56933","54.45822","54.34528","54.27201","54.20181"
"2025-12-27 14:45:00","368.35775798"
"2025-12-27 15:00:00","55.53423","54.28117","54.49485","54.27049","54.16671"
"2025-12-27 15:00:00","368.34939254"
"2025-12-27 15:15:00","55.5388","54.42464","54.49943","54.24607","54.14228"
"2025-12-27 15:15:00","368.35466625"
"2025-12-27 15:30:00","55.52354","54.44143","54.47959","54.26286","54.18044"
"2025-12-27 15:30:00","368.35139301"
"2025-12-27 15:45:00","55.51286","54.42312","54.48569","54.23996","54.1896"
"2025-12-27 15:45:00","368.34229988"
"2025-12-27 16:00:00","55.56475","54.40938","54.49179","54.26744","54.19418"
"2025-12-27 16:00:00","368.33411596"
"2025-12-27 16:15:00","55.52965","54.42922","54.49179","54.26896","54.16365"
"2025-12-27 16:15:00","368.34630082"
"2025-12-27 16:30:00","55.53575","54.41396","54.49943","54.21555","54.17892"
"2025-12-27 16:30:00","368.35921281"
"2025-12-27 16:45:00","55.53117","54.39412","54.49332","54.22012","54.18807"
"2025-12-27 16:45:00","368.36703261"
"2025-12-27 17:00:00","55.54797","54.41701","54.49943","54.13313","54.18807"
"2025-12-27 17:00:00","368.37921746"
"2025-12-27 17:15:00","55.59222","54.48722","54.4979","54.25828","54.13923"
"2025-12-27 17:15:00","368.385765"
"2025-12-27 17:30:00","55.54491","54.42464","54.50553","54.25523","54.1896"
"2025-12-27 17:30:00","368.3904937"
"2025-12-27 17:45:00","55.54491","54.48569","54.52843","54.25523","54.15908"
"2025-12-27 17:45:00","368.3928577"
"2025-12-27 18:00:00","55.56628","54.4628","54.50248","54.22012","54.16365"
"2025-12-27 18:00:00","368.3964945"
"2025-12-27 18:15:00","55.56628","54.48874","54.35291","54.23539","54.15297"
"2025-12-27 18:15:00","368.3988591"
"2025-12-27 18:30:00","55.62733","54.48417","54.51469","54.23233","54.16365"
"2025-12-27 18:30:00","368.409407"
"2025-12-27 18:45:00","55.56017","54.47348","54.45669","54.23844","53.98203"
"2025-12-27 18:45:00","368.4101342"
"2025-12-27 19:00:00","55.63953","54.4628","54.5498","54.17434","54.15145"
"2025-12-27 19:00:00","368.4095891"
"2025-12-27 19:15:00","55.59528","54.49027","54.50248","54.23539","54.14534"
"2025-12-27 19:15:00","368.417773"
"2025-12-27 19:30:00","55.50217","54.44296","54.42159","54.27049","54.17587"
"2025-12-27 19:30:00","368.417773"
"2025-12-27 19:45:00","55.72959","54.54369","54.54827","54.22623","54.13618"
"2025-12-27 19:45:00","368.4161356"
"2025-12-27 20:00:00","55.90358","54.57726","54.5849","54.22012","54.14228"
"2025-12-27 20:00:00","368.4190458"
"2025-12-27 20:15:00","55.87","54.5971","54.57879","54.29033","54.16213"
"2025-12-27 20:15:00","368.4243195"
"2025-12-27 20:30:00","55.90053","54.42922","54.51469","54.24149","54.18197"
"2025-12-27 20:30:00","368.411589"
"2025-12-27 20:45:00","55.88221","54.51774","54.51011","54.25676","54.16976"
"2025-12-27 20:45:00","368.4064974"
"2025-12-27 21:00:00","55.90053","54.55437","54.51621","54.28728","54.1606"
"2025-12-27 21:00:00","368.421774"
"2025-12-27 21:15:00","56.20578","54.65357","54.63526","54.23233","54.16976"
"2025-12-27 21:15:00","368.4243195"
"2025-12-27 21:30:00","56.3233","54.75126","54.63679","54.24149","54.17281"
"2025-12-27 21:30:00","368.4023144"
"2025-12-27 21:45:00","56.21341","54.78636","54.5971","54.26439","54.14991"
"2025-12-27 21:45:00","368.4097706"
"2025-12-27 22:00:00","56.38588","54.78026","54.60932","54.24149","54.17739"
"2025-12-27 22:00:00","368.4106804"
"2025-12-27 22:15:00","56.37061","54.78484","54.59558","54.24302","54.15755"
"2025-12-27 22:15:00","368.4099527"
"2025-12-27 22:30:00","56.49424","54.73752","54.533","54.24302","54.11176"
"2025-12-27 22:30:00","368.4128623"
"2025-12-27 22:45:00","56.49424","54.81689","54.69631","54.22776","54.17281"
"2025-12-27 22:45:00","368.3983129"
"2025-12-27 23:00:00","56.39198","54.89167","54.69631","54.25523","54.15602"
"2025-12-27 23:00:00","368.3968586"
"2025-12-27 23:15:00","56.33398","55.09772","54.62305","54.26439","54.1484"
"2025-12-27 23:15:00","368.3990406"
"2025-12-27 23:30:00","56.29124","55.10229","54.74667","54.26133","54.03239"
"2025-12-27 23:30:00","368.3997683"
"2025-12-27 23:45:00","56.27751","55.09618","54.79552","54.22623","54.13618"
"2025-12-27 23:45:00","368.3912208"
"2025-12-28 00:00:00","56.27751","55.09618","54.79552","54.22623","54.13618"
"2025-12-28 00:00:00","368.3917664"
"2025-12-28 00:15:00","56.22409","55.13435","55.09467","54.27049","54.12245"
"2025-12-28 00:15:00","368.3941305"
"2025-12-28 00:30:00","56.2424","55.10077","55.05346","54.23386","54.14534"
"2025-12-28 00:30:00","368.389766"
"2025-12-28 00:45:00","56.28514","55.07787","55.0504","54.23081","54.1545"
"2025-12-28 00:45:00","368.3848558"
"2025-12-28 01:00:00","56.19509","55.04583","54.98172","54.30712","54.17739"
"2025-12-28 01:00:00","368.3872199"
"2025-12-28 01:15:00","56.18746","55.05956","55.08092","54.26744","54.14076"
"2025-12-28 01:15:00","368.3850373"
"2025-12-28 01:30:00","56.10199","54.99088","55.0504","54.25676","54.12091"
"2025-12-28 01:30:00","368.37358019"
"2025-12-28 01:45:00","56.09588","54.98019","55.06108","54.2827","54.13923"
"2025-12-28 01:45:00","368.37448939"
"2025-12-28 02:00:00","56.05162","54.97256","55.0153","54.29491","54.07818"
"2025-12-28 02:00:00","368.37739906"
"2025-12-28 02:15:00","56.04552","54.98325","55.00767","54.26591","54.11023"
"2025-12-28 02:15:00","368.36939719"
"2025-12-28 02:30:00","56.08215","54.91761","55.01377","54.27964","54.12397"
"2025-12-28 02:30:00","368.36248605"
"2025-12-28 02:45:00","56.05009","54.89777","54.93288","54.29033","54.12091"
"2025-12-28 02:45:00","368.35866772"
"2025-12-28 03:00:00","56.03941","54.90388","54.96798","54.2476","54.03849"
"2025-12-28 03:00:00","368.36121327"
"2025-12-28 03:15:00","55.9921","54.86877","54.9863","54.27507","54.13008"
"2025-12-28 03:15:00","368.3573944"
"2025-12-28 03:30:00","55.97836","54.85046","54.99241","54.29797","54.14381"
"2025-12-28 03:30:00","368.36485063"
"2025-12-28 03:45:00","55.957","54.84893","54.95883","54.33917","54.15297"
"2025-12-28 03:45:00","368.35921281"
"2025-12-28 04:00:00","55.99973","54.82757","54.92678","54.40327","54.1545"
"2025-12-28 04:00:00","368.35593957"
"2025-12-28 04:15:00","55.91731","54.85046","54.91761","54.37122","54.19876"
"2025-12-28 04:15:00","368.35521188"
"2025-12-28 04:30:00","55.92189","54.79247","54.84588","54.20486","54.22012"
"2025-12-28 04:30:00","368.36139534"
"2025-12-28 04:45:00","55.81964","54.76499","54.8413","54.42159","54.17892"
"2025-12-28 04:45:00","368.35412061"
"2025-12-28 05:00:00","55.91731","54.76804","54.87183","54.38343","54.16671"
"2025-12-28 05:00:00","368.34993762"
"2025-12-28 05:15:00","55.812","54.74973","54.8001","54.38496","54.16365"
"2025-12-28 05:15:00","368.34993762"
"2025-12-28 05:30:00","55.84558","54.73447","54.79552","54.37428","54.19876"
"2025-12-28 05:30:00","368.34902897"
"2025-12-28 05:45:00","55.87152","54.7421","54.77567","54.39412","54.1896"
"2025-12-28 05:45:00","368.36103121"
"2025-12-28 06:00:00","55.81964","54.72073","54.83825","54.39259","54.18655"
"2025-12-28 06:00:00","368.35030174"
"2025-12-28 06:15:00","55.78148","54.70089","54.76041","54.36817","54.19418"
"2025-12-28 06:15:00","368.35266578"
"2025-12-28 06:30:00","55.8181","54.71463","54.78331","54.40633","54.16213"
"2025-12-28 06:30:00","368.34193576"
"2025-12-28 06:45:00","55.70059","54.591","54.73294","54.34833","54.17434"
"2025-12-28 06:45:00","368.32884171"
"2025-12-28 07:00:00","55.8059","54.65052","54.76499","54.35138","54.16976"
"2025-12-28 07:00:00","368.35812209"
"2025-12-28 07:15:00","55.7708","54.64594","54.71463","54.38801","54.19876"
"2025-12-28 07:15:00","368.3573944"
"2025-12-28 07:30:00","55.75095","54.5498","54.73447","54.36359","54.15602"
"2025-12-28 07:30:00","368.35466625"
"2025-12-28 07:45:00","55.68837","54.63374","54.75736","54.33459","54.16824"
"2025-12-28 07:45:00","368.34520955"
"2025-12-28 08:00:00","55.77232","54.64747","54.67952","54.34222","54.1545"
"2025-12-28 08:00:00","1394944.51091256"
"2025-12-28 08:00:00","368.35193809"
"2025-12-28 08:15:00","55.64259","54.62305","54.67647","54.3758","54.1255"
"2025-12-28 08:15:00","368.35212015"
"2025-12-28 08:30:00","55.72348","54.40174","54.66273","54.39106","54.18044"
"2025-12-28 08:30:00","368.3573944"
"2025-12-28 08:45:00","55.7189","54.60627","54.68258","54.38343","54.19723"
"2025-12-28 08:45:00","368.35575751"
"2025-12-28 09:00:00","55.73264","54.58184","54.649","54.39869","54.14534"
"2025-12-28 09:00:00","368.35648465"
"2025-12-28 09:15:00","55.65175","54.57879","54.66426","54.30254","54.14686"
"2025-12-28 09:15:00","368.36794236"
"2025-12-28 09:30:00","55.64717","54.48874","54.64747","54.36969","54.17281"
"2025-12-28 09:30:00","368.35830305"
"2025-12-28 09:45:00","55.68685","54.55437","54.63068","54.20333","54.18197"
"2025-12-28 09:45:00","368.34593724"
"2025-12-28 10:00:00","55.60596","54.56048","54.63374","54.37885","54.14534"
"2025-12-28 10:00:00","368.35357553"
"2025-12-28 10:15:00","55.66396","54.55743","54.60779","54.35596","54.15908"
"2025-12-28 10:15:00","368.34884636"
"2025-12-28 10:30:00","55.64564","54.48417","54.61084","54.33459","54.17434"
"2025-12-28 10:30:00","368.34593724"
"2025-12-28 10:45:00","55.45944","54.48569","54.55895","54.35291","54.12855"
"2025-12-28 10:45:00","368.34793771"
"2025-12-28 11:00:00","55.60749","54.4979","54.5849","54.37275","54.1484"
"2025-12-28 11:00:00","368.35393911"
"2025-12-28 11:15:00","55.62428","54.49179","54.55132","54.36817","54.14381"
"2025-12-28 11:15:00","368.35284784"
"2025-12-28 11:30:00","55.58612","54.38801","54.56963","54.34986","54.17129"
"2025-12-28 11:30:00","368.35321141"
"2025-12-28 11:45:00","55.62885","54.48874","54.51011","54.34528","54.1606"
"2025-12-28 11:45:00","368.35030174"
"2025-12-28 12:00:00","55.58917","54.45822","54.57574","54.32849","54.14076"
"2025-12-28 12:00:00","368.34702796"
"2025-12-28 12:15:00","55.51286","54.47195","54.562","54.29491","54.11481"
"2025-12-28 12:15:00","368.35030174"
"2025-12-28 12:30:00","55.60596","54.47654","54.52538","54.29338","54.11329"
"2025-12-28 12:30:00","368.34830128"
"2025-12-28 12:45:00","55.5266","54.4689","54.56658","54.32391","54.11786"
"2025-12-28 12:45:00","368.3442998"
"2025-12-28 13:00:00","55.60443","54.46585","54.5269","54.34986","54.09801"
"2025-12-28 13:00:00","368.34848279"
"2025-12-28 13:15:00","55.53423","54.45364","54.562","54.29185","54.13618"
"2025-12-28 13:15:00","368.34630082"
"2025-12-28 13:30:00","55.58307","54.47042","54.54217","54.27964","54.11786"
"2025-12-28 13:30:00","368.34757358"
"2025-12-28 13:45:00","55.58764","54.45822","54.52232","54.27964","54.09801"
"2025-12-28 13:45:00","368.3390261"
"2025-12-28 14:00:00","55.5388","54.4338","54.51316","54.27201","54.12855"
"2025-12-28 14:00:00","368.3295694"
"2025-12-28 14:15:00","55.54949","54.42922","54.49027","54.26286","54.10871"
"2025-12-28 14:15:00","368.34939254"
"2025-12-28 14:30:00","55.53423","54.40938","54.4979","54.27201","54.06902"
"2025-12-28 14:30:00","368.34739153"
"2025-12-28 14:45:00","55.49759","54.44448","54.50706","54.26286","54.06139"
"2025-12-28 14:45:00","368.33575286"
"2025-12-28 15:00:00","55.49912","54.41853","54.51011","54.25065","54.07207"
"2025-12-28 15:00:00","368.3339339"
"2025-12-28 15:15:00","55.47623","54.3758","54.46737","54.24455","54.05529"
"2025-12-28 15:15:00","368.33938967"
"2025-12-28 15:30:00","55.51591","54.40174","54.47959","54.21707","54.04155"
"2025-12-28 15:30:00","368.33611643"
"2025-12-28 15:45:00","55.48539","54.38496","54.45822","54.22318","54.05223"
"2025-12-28 15:45:00","368.33338827"
"2025-12-28 16:00:00","55.45791","54.39564","54.45211","54.25828","54.06749"
"2025-12-28 16:00:00","368.36048613"
"2025-12-28 16:15:00","55.42739","54.35749","54.46585","54.2186","54.05986"
"2025-12-28 16:15:00","368.34320909"
"2025-12-28 16:30:00","55.47776","54.39106","54.45822","54.18655","54.0736"
"2025-12-28 16:30:00","368.35503036"
"2025-12-28 16:45:00","55.45486","54.38649","54.45822","54.21097","54.10718"
"2025-12-28 16:45:00","368.36375937"
"2025-12-28 17:00:00","55.45486","54.38649","54.45822","54.21097","54.10718"
"2025-12-28 17:00:00","368.3633958"
"2025-12-28 17:15:00","55.4747","54.37428","54.45364","54.18044","54.13618"
"2025-12-28 17:15:00","368.37830826"
"2025-12-28 17:30:00","55.46707","54.42159","54.44906","54.22318","54.08123"
"2025-12-28 17:30:00","368.385765"
"2025-12-28 17:45:00","55.47623","54.42617","54.48569","54.16824","54.11023"
"2025-12-28 17:45:00","368.3888562"
"2025-12-28 18:00:00","55.48233","54.41396","54.50553","54.19265","54.08581"
"2025-12-28 18:00:00","368.3924941"
"2025-12-28 18:15:00","55.5037","54.43838","54.49179","54.20792","54.09801"
"2025-12-28 18:15:00","368.3824912"
"2025-12-28 18:30:00","55.54949","54.4338","54.46737","54.17587","54.04765"
"2025-12-28 18:30:00","368.4044969"
"2025-12-28 18:45:00","55.53575","54.44601","54.48264","54.1606","53.94081"
"2025-12-28 18:45:00","368.4081343"
"2025-12-28 19:00:00","55.54797","54.43838","54.47348","54.16213","54.09039"
"2025-12-28 19:00:00","368.4208648"
"2025-12-28 19:15:00","55.57238","54.4109","54.44601","54.15908","54.03392"
"2025-12-28 19:15:00","368.419592"
"2025-12-28 19:30:00","55.54338","54.4109","54.4628","54.17739","54.09039"
"2025-12-28 19:30:00","368.4185002"
"2025-12-28 19:45:00","55.70211","54.50553","54.50706","54.20639","54.07665"
"2025-12-28 19:45:00","368.4239559"
"2025-12-28 20:00:00","55.72654","54.38801","54.48722","54.18349","54.10718"
"2025-12-28 20:00:00","368.4254108"
"2025-12-28 20:15:00","55.80132","54.64137","54.57879","54.18349","54.05986"
"2025-12-28 20:15:00","368.4319578"
"2025-12-28 20:30:00","55.96005","54.62763","54.55285","54.18349","54.06139"
"2025-12-28 20:30:00","368.4357772"
"2025-12-28 20:45:00","56.0211","54.50401","54.51316","54.16365","54.05986"
"2025-12-28 20:45:00","368.4172274"
"2025-12-28 21:00:00","56.07452","54.50706","54.49179","54.15755","54.05681"
"2025-12-28 21:00:00","368.4319578"
"2025-12-28 21:15:00","56.32483","54.49638","54.56658","54.17587","54.08733"
"2025-12-28 21:15:00","368.4295938"
"2025-12-28 21:30:00","56.43319","54.72379","54.64137","54.17739","54.0736"
"2025-12-28 21:30:00","368.4223196"
"2025-12-28 21:45:00","56.36604","54.78789","54.65511","54.18655","54.06139"
"2025-12-28 21:45:00","368.4223196"
"2025-12-28 22:00:00","56.5034","54.85962","54.57269","54.17129","54.04613"
"2025-12-28 22:00:00","368.4228647"
"2025-12-28 22:15:00","56.58886","54.78484","54.56658","54.18349","54.0507"
"2025-12-28 22:15:00","368.4272297"
"2025-12-28 22:30:00","56.6255","54.7421","54.54369","54.16365","54.04307"
"2025-12-28 22:30:00","368.4159541"
"2025-12-28 22:45:00","56.52934","54.66273","54.47348","54.16518","54.0446"
"2025-12-28 22:45:00","368.4203191"
"2025-12-28 23:00:00","56.43014","54.67647","54.49943","54.0034","54.06139"
"2025-12-28 23:00:00","368.4037692"
"2025-12-28 23:15:00","56.45913","55.23966","54.63984","54.17739","54.0736"
"2025-12-28 23:15:00","368.4012231"
"2025-12-28 23:30:00","56.39351","55.21829","54.54827","54.14991","53.95608"
"2025-12-28 23:30:00","368.3903116"
"2025-12-28 23:45:00","56.20731","55.0275","54.57269","54.10566","54.05376"
"2025-12-28 23:45:00","368.3948582"
"2025-12-29 00:00:00","56.06231","54.92678","54.91456","54.11939","54.05529"
"2025-12-29 00:00:00","368.3886752"
"2025-12-29 00:15:00","56.12946","55.00309","54.8291","54.12702","54.05529"
"2025-12-29 00:15:00","368.3955853"
"2025-12-29 00:30:00","56.11267","54.95425","54.88404","54.13771","54.06597"
"2025-12-29 00:30:00","368.3874014"
"2025-12-29 00:45:00","56.0852","54.90846","54.89167","54.14228","54.05986"
"2025-12-29 00:45:00","368.3839461"
"2025-12-29 01:00:00","56.09436","54.96035","54.92067","54.14381","54.07818"
"2025-12-29 01:00:00","368.37594422"
"2025-12-29 01:15:00","56.03941","54.89625","54.78331","54.1316","54.06139"
"2025-12-29 01:15:00","368.3799457"
"2025-12-29 01:30:00","56.06536","54.93288","54.74973","54.16824","54.0797"
"2025-12-29 01:30:00","368.3810364"
"2025-12-29 01:45:00","56.05925","54.94051","54.59253","54.15297","54.04918"
"2025-12-29 01:45:00","368.36994283"
"2025-12-29 02:00:00","55.99667","54.89014","54.62","54.15755","54.08581"
"2025-12-29 02:00:00","368.37412581"
"2025-12-29 02:15:00","56.02415","54.81689","54.54063","54.16976","54.09955"
"2025-12-29 02:15:00","368.3633958"
"2025-12-29 02:30:00","56.02262","54.80315","54.51163","54.17281","54.05681"
"2025-12-29 02:30:00","368.37230741"
"2025-12-29 02:45:00","55.86237","54.80468","54.68868","54.18502","54.04155"
"2025-12-29 02:45:00","368.364305"
"2025-12-29 03:00:00","55.91426","54.76347","54.56963","54.16518","54.05986"
"2025-12-29 03:00:00","368.36503269"
"2025-12-29 03:15:00","55.86389","54.69479","54.6139","54.17129","54.07665"
"2025-12-29 03:15:00","368.3633958"
"2025-12-29 03:30:00","55.82727","54.64747","54.58337","54.13313","54.00491"
"2025-12-29 03:30:00","368.3617589"
"2025-12-29 03:45:00","55.77995","54.59864","54.62763","54.17281","54.03849"
"2025-12-29 03:45:00","368.35648465"
"2025-12-29 04:00:00","55.70517","54.6139","54.61848","54.15297","54.09955"
"2025-12-29 04:00:00","368.35248427"
"2025-12-29 04:15:00","55.65633","54.55895","54.66121","54.15602","54.05986"
"2025-12-29 04:15:00","368.35084738"
"2025-12-29 04:30:00","55.64259","54.5269","54.60474","54.14381","54.03239"
"2025-12-29 04:30:00","368.35648465"
"2025-12-29 04:45:00","55.65175","54.4979","54.61237","54.14991","54.07818"
"2025-12-29 04:45:00","368.33811689"
"2025-12-29 05:00:00","55.54949","54.48722","54.57726","54.18502","54.08276"
"2025-12-29 05:00:00","368.35175658"
"2025-12-29 05:15:00","55.64259","54.50095","54.54217","54.20486","54.07055"
"2025-12-29 05:15:00","368.35393911"
"2025-12-29 05:30:00","55.59069","54.44296","54.49179","54.18655","54.06902"
"2025-12-29 05:30:00","368.34684645"
"2025-12-29 05:45:00","55.5617","54.45974","54.4979","54.18197","54.07818"
"2025-12-29 05:45:00","368.34993762"
"2025-12-29 06:00:00","55.54491","54.43075","54.52995","54.16824","54.07665"
"2025-12-29 06:00:00","368.34757358"
"2025-12-29 06:15:00","55.57238","54.43838","54.45211","54.20944","54.06902"
"2025-12-29 06:15:00","368.35466625"
"2025-12-29 06:30:00","55.5617","54.41853","54.52232","54.12091","54.06597"
"2025-12-29 06:30:00","368.34884636"
"2025-12-29 06:45:00","55.54643","54.4338","54.48874","54.18807","54.05986"
"2025-12-29 06:45:00","368.34193576"
"2025-12-29 07:00:00","55.5327","54.39564","54.50706","54.22165","54.08276"
"2025-12-29 07:00:00","368.35193809"
"2025-12-29 07:15:00","55.51286","54.38343","54.44906","54.22012","54.06902"
"2025-12-29 07:15:00","368.34539106"
"2025-12-29 07:30:00","55.52354","54.38649","54.45059","54.20028","54.08428"
"2025-12-29 07:30:00","368.34575518"
"2025-12-29 07:45:00","55.51438","54.37428","54.51163","54.14076","54.06444"
"2025-12-29 07:45:00","368.34757358"
"2025-12-29 08:00:00","55.48539","54.39869","54.4628","54.21402","54.08123"
"2025-12-29 08:00:00","1396225.73525868"
"2025-12-29 08:00:00","368.35921281"
"2025-12-29 08:15:00","55.46555","54.36969","54.44906","54.22165","54.06902"
"2025-12-29 08:15:00","368.35830305"
"2025-12-29 08:30:00","55.48386","54.38038","54.45822","54.17434","54.09191"
"2025-12-29 08:30:00","368.35175658"
"2025-12-29 08:45:00","55.39228","54.32086","54.41853","54.20028","54.0797"
"2025-12-29 08:45:00","368.35393911"
"2025-12-29 09:00:00","55.43197","54.33612","54.42007","54.19265","54.06902"
